15:30,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:30,FLWS,18.34,18.74,18.4,18.49,18.595,224787
15:30,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:30,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:30,SRCE,45.74,46.62,46.24,46.4,45.82,51447
15:30,VNET,7.32,7.77,7.71,7.72,7.36,401198
15:30,TWOU,64.29,67.41,67.41,67.67,66.97,974185
15:30,QFIN,16.02,16.99,16.99,16.97,16.93,34008
15:30,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:30,JOBS,87.27,88.115,87.6,87.89,87.5,80237
15:30,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:30,EGHT,20.42,20.785,20.46,20.51,20.64,276105
15:30,AAON,44.69,45.61,45.61,45.73,45.05,86868
15:30,ABEO,7.27,7.61,7.55,7.59,7.37,150430
15:30,ABEOW,,,3.55,3.55,3.07,62
15:30,ABIL,1.68,1.72,1.71,1.69,1.7,21415
15:30,ABMD,281.19,284.41,281.53,282.95,283.01,231718
15:30,AXAS,1.37,1.48,1.47,1.45,1.44,967721
15:30,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:30,ACIA,57.72,58.89,57.87,57.93,58.2,392515
15:30,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:30,ACHC,29.921,30.61,30.31,30.4,29.97,441121
15:30,ACAD,26.59,27.395,26.99,27.07,26.81,627623
15:30,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:30,ACST,0.92,0.96,0.96,0.971,0.922,119707
15:30,AXDX,17.831,18.875,18.63,18.6,17.985,122244
15:30,XLRN,44.3,45.775,45.46,45.67,44.25,247789
15:30,ARAY,4.46,4.59,4.59,4.59,4.52,215007
15:30,ACRX,3.35,3.43,3.41,3.42,3.38,1271412
15:30,ACER,23.61,24.29,23.85,23.92,24.13,23669
15:30,ACET,0.133,0.165,0.159,0.1345,0.1345,6809167
15:30,AKAO,0.48,0.535,0.48,0.52,0.5295,1201853
15:30,ACHV,3.7,3.85,3.77,3.77,3.76,117791
15:30,ACHN,3.135,3.26,3.2,3.21,3.135,676200
15:30,ACIW,33.93,34.31,33.93,34.14,34.04,172550
15:30,ACRS,6.497,6.67,6.67,6.67,6.52,186309
15:30,ACMR,15.1,15.72,15.46,15.54,15.14,28703
15:30,ACNB,37.56,38.23,37.95,37.7,37.56,9067
15:31,YI,6.71,7.35,7.26,7.15,7,9349
15:31,PIH,5.031,5.2,5.2,5.11,5.18,1402
15:31,PIHPP,24.5,24.5,24.5,25,24.5,1000
15:31,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:31,FLWS,18.34,18.74,18.4,18.49,18.595,225491
15:31,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:31,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:31,SRCE,45.74,46.62,46.24,46.4,45.82,53577
15:31,VNET,7.32,7.77,7.71,7.72,7.36,401198
15:31,TWOU,64.29,67.41,67.41,67.67,66.97,974185
15:31,QFIN,16.02,16.99,16.99,16.97,16.93,34008
15:31,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:31,JOBS,87.27,88.115,87.6,87.89,87.5,80237
15:31,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:31,EGHT,20.42,20.785,20.46,20.51,20.66,277952
15:31,AAON,44.69,45.61,45.61,45.73,44.99,87372
15:31,ABEO,7.27,7.61,7.55,7.59,7.37,151268
15:31,ABEOW,,,3.55,3.55,3.07,62
15:31,ABIL,1.68,1.72,1.71,1.69,1.707,21915
15:31,ABMD,281.19,284.41,281.53,282.95,283.01,237224
15:31,AXAS,1.37,1.48,1.47,1.45,1.43,1002506
15:31,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:31,ACIA,57.72,58.89,57.87,57.93,58.01,396946
15:31,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:31,ACHC,29.921,30.61,30.31,30.4,29.985,442325
